,user_name,conscientiousness,openness,neuroticism,agreeableness,extraversion
1718,barber_jrt,62.07295159,38.33232,25.18261394,65.0508718,64.92039064
1719,tonyd2wild,35.42704301,49.06816069,37.74583846,45.07778724,48.96187682
1720,brownraddad,55.2658012,56.78695785,43.07580173,48.14585297,44.80997165
1721,shegotcustoms,65.24852568,59.29148279,31.05033395,65.72174987,70.96632282
1722,meganglz,39.58147961,40.12957821,22.28996315,57.89332455,48.69007462
1723,justhunky,42.97320435,41.70928428,30.66329287,63.40542924,55.55610369
1724,idealpiper,36.97539595,51.05808219,70.2351576,38.19369406,55.14973612
1725,classiceventsandmarketing,52.58451558,38.35402811,22.8031603,64.50942289,71.49880452
1726,imnorareal,29.30670266,38.31073794,35.12798498,43.34983323,35.533923
1727,ponds,42.67504777,55.43409809,35.57029662,64.22221505,58.68520631
1728,dieupapi,33.66743984,40.87924497,34.42629085,47.45018682,46.38524296
1729,olessya_dadema,57.52440001,46.2185137,44.43938345,60.92915093,66.68319795
1730,natkrill,46.68488373,44.28104874,48.8813504,59.49676596,41.72835562
1731,jklinkert,42.51469566,50.33791334,42.0616973,53.36694052,42.91308692
1732,alluringhands_,44.23609159,47.14368728,33.26796656,62.57615577,68.83780175
1733,reggaemusicforever,45.90505643,50.53118029,29.38062915,68.93846302,57.97224056
1734,mode_vart,40.44714899,37.54997608,27.20670034,71.08322759,58.89840346
1735,peterlorimer,53.70487667,53.81015847,32.96809109,60.8757779,54.69085041
1736,_sunshinebjj_,69.70038737,41.93624366,32.69813183,54.31673722,78.06679101
1737,maya_atiya,35.808158,31.44116575,26.84080452,60.1774112,41.74245634
1738,t3_fittt,67.15254586,58.37721142,34.2908449,55.40742664,57.85269392
1739,chrissysgourakis,62.80812263,43.37464438,22.00161861,69.28990399,73.62330686
1740,10xresorts,47.18476552,57.66505934,30.41640708,62.00337241,65.5258818
1741,kellyhansome,37.95335765,46.48605484,48.52170622,40.96496386,49.00197584
1742,pookie_n,61.75167453,35.28498825,17.93745804,65.36069655,67.04025443
1743,healingearthreiki,43.61732782,45.09357296,29.0666594,51.35791983,54.72748771
1744,trishsuhr,50.81358748,46.16900376,40.76965865,70.25996798,72.33752375
1745,thebusylagirl,43.30843313,54.13284089,45.53517202,50.68143638,60.27544869
1746,_xtralenafitt_,55.44882393,35.03918724,32.89538592,59.00750203,62.28026147
1747,cadethompsonmusic,53.41549086,51.87629549,31.88944636,73.55876225,71.00401323
1748,nickkoumalatsos,30.3274164,35.47528289,44.44370186,31.8549365,43.49427813
1749,wdwtoursource,33.05167178,37.98094111,26.61724604,47.74997148,44.96789749
1750,modern_madre,53.62364733,41.14240302,32.96540019,59.04668433,63.81716492
1751,homeswithjennco,57.0006053,45.0748522,29.76548591,67.61216891,76.39368822
1752,laurelamego,41.59965758,48.11262094,60.65473979,48.55400857,54.20660361
1753,wow1min,34.01345639,32.12654079,28.62305187,54.10765625,43.08099974
1754,successfulfounders,40.27456748,45.03226783,31.317195,54.4445799,57.94407916
1755,brandonchasemusic,50.12907645,48.04211078,31.19178333,65.57923168,74.49950896
1756,mimisinclaremhm,48.30621999,45.16748395,24.93319253,58.38158251,66.41223857
1757,_lilslime__,42.79287991,50.40455305,59.1211062,54.39839527,38.51406567
1758,hunnybtattoos,36.39197769,46.7470298,25.11171969,43.23504591,48.59106752
1759,ohitsteddy,42.27746777,41.36545869,24.12908401,59.78500252,49.87441945
1760,mariahhark,52.91231932,41.98552717,29.49108421,61.10338925,64.27103626
1761,lakshmiclothing,65.33476714,25.43336143,39.82406912,59.68420145,57.1488723
1762,tinkandrobb,52.55028937,42.75445038,33.99991927,52.58509193,57.75562027
1763,mikemarinolive,50.5549189,31.72118186,25.22438941,45.70979557,62.75730317
1764,stylist______,31.00064085,39.86365181,33.1286429,45.74765836,53.19453289
1765,melikhor,64.89036728,49.20084057,34.78656142,47.40236594,64.11139636
1766,perikoyjessileon,31.63868056,42.47658042,21.51888681,54.73935702,48.93426221
1767,laylas.light,50.96531966,50.19092064,38.74831895,68.55537121,64.89036909
1768,ballhawgmusic,45.48647563,49.80071195,28.88271705,47.30400387,62.14496695
1769,kirstymx3,45.02925921,56.36007283,26.7702179,66.16532894,59.94310268
1770,djnyack,30.07643065,42.11569805,24.09675001,48.9547873,43.33631756
1771,besickfit,30.4495805,47.60238776,38.82542717,35.56714818,46.62856255
1772,holmeselite,57.03306874,56.14801716,39.40578455,49.26955326,66.70969695
1773,the_hitmangunna,51.00479336,49.03905199,35.63088299,49.12800504,54.8117112
1774,babesinscrubs,51.14927454,49.49201491,33.48177838,64.71015675,64.38621378
1775,the_keto_pro,51.59522681,52.73865344,46.69977335,56.91911838,52.77188859
1776,houseofsojourn,56.5833389,61.73512452,28.40059974,68.19764214,71.72499367
1777,acltv,43.52679373,49.87216847,24.52955311,54.43073971,52.20605192
1778,shortgirlfitness,69.55082286,53.45221524,40.92493566,68.58071671,60.39812756
1779,_mami_miaa,33.07744083,43.61835705,53.61810042,41.18339315,47.93499993
1780,misskaralederman,49.70822384,38.19459433,24.46727574,63.99013254,51.89919547
1781,issue_mag,45.33019337,43.72392092,26.97190788,45.13488935,54.72210085
1782,vanessasuarez,61.61914527,54.14893923,31.86834603,66.17585552,69.04424746
1783,danfulkerson,53.24876803,32.25105379,34.68155419,54.70326166,60.44381118
1784,natstorrs,49.78336282,34.32860009,30.88292903,53.14299404,53.12103085
1785,anamariavalerya,55.68252896,54.34410113,34.03559359,55.42065775,46.98695657
1786,zaq_fitness,35.49228624,38.28008048,34.38532213,45.15390295,37.62325957
1787,hollywoodoompa,65.75287826,44.56280619,37.47755875,57.08968256,69.30821122
1788,idefinelayo,57.64138584,51.57740917,26.44627813,65.78998648,67.09579993
1789,claudialadyletizia,37.3825972,39.64099796,23.16529437,47.38340211,40.08467252
1790,lbtherealtor,49.46930644,32.876159,30.42850614,45.97377246,56.93920966
1791,jenrocketllc,50.38047431,41.3176629,28.014871,56.05648211,48.00103792
1792,laurenelizabethcarter,44.15175282,48.01899025,23.24167461,49.99154956,58.12459612
1793,pranawellnessworks,59.32597933,50.04064702,38.92875122,59.67781364,49.06570781
1794,laurenloveluxe,48.70356514,39.90031918,34.20937676,45.01360453,65.61966192
1795,angelika_newyork,32.65632921,46.3622822,27.12817953,53.77587286,49.57506437
1796,marinapolicella,30.15787707,35.23029343,23.7872929,47.60774682,43.37569852
1797,offbeat_sole,58.85829938,49.05921131,31.55464883,58.99723498,72.32682695
1798,kelleyapril,54.54315827,51.51669856,28.06653082,62.12383097,65.44886816
1799,tmccraemusic,60.03571422,52.76648443,32.87944126,63.11580798,75.79347837
1800,litamarie,49.73128491,41.8460349,26.4303517,63.58456717,58.62327716
1801,ashwaniiduhan,63.97071018,45.58034671,28.85589606,46.30046142,57.98182842
1802,dbarrlux,65.99676946,45.78832567,29.49440856,76.70727455,70.57755694
1803,solemerge,50.2652942,42.52015455,36.19860474,53.20566413,66.5917084
1804,overthemoonpop,31.15685236,33.63918206,28.49244759,43.62372956,39.90041675
1805,annelise_bartender7,33.68362592,37.20202093,24.07614526,48.95444483,44.82167542
1806,carinapusch,35.93644858,38.97525535,45.8995932,46.25098251,52.36686934
1807,rolandoenserio,30.87799101,41.16526365,23.03987283,48.75858484,42.49841525
1808,silrebolledo,38.06805026,34.53370813,25.77605133,55.46387291,40.57926131
1809,itsasianaekai,46.00849298,39.65098679,42.35666705,57.27733808,55.41858464
1810,queen_kendra_jade,43.76027366,42.9037365,30.40870522,59.84740147,56.54738638
1811,rishi.arora22,28.90543335,44.26998881,29.53951487,45.78000689,52.88564849
1812,faditerro,49.81690906,52.04549113,31.04485508,64.3345091,65.31335434
1813,angelique.sd15,55.25771779,40.0992696,38.29404937,52.39138522,60.73056962
1814,viola.sordi,33.15481161,42.55940094,39.78566426,52.3658495,45.99170289
1815,chloesketches93,44.6198531,55.30725171,40.01014908,56.48952219,47.4349612
1816,rosempirenails,47.92685906,40.19919263,32.99519148,55.98383073,64.43821581
1817,amirapolack,64.36576549,39.55336539,31.54703316,56.88103575,70.07556789
1818,nada_saied_ahmed,35.51743587,31.58296198,25.91493677,49.71497823,39.21036744
1819,sheamabry244,43.24019612,36.86191017,45.9210163,38.11853411,35.74198278
1820,shanshe73,27.96798258,31.58467104,25.91493677,46.65543952,38.23598832
1821,iink_spidah,44.44810704,60.91660113,27.02988759,65.72439739,51.89244103
1822,kellycarlinishere,65.03008659,44.95803362,45.2459863,49.48303247,61.29353091
1823,ladybyrdcafe,56.24476347,51.36255386,37.50724981,67.28034583,71.79471976
1824,sonjaraynelee,58.74903593,51.68208072,35.03525426,54.91474035,69.88622069
1825,astridlacerda,29.58398937,37.42247955,23.48371197,45.30859119,43.69096299
1826,ifeanyinwune,56.3163467,51.19040253,25.22778963,55.91048712,68.42719676
1827,dannymabley,54.30988626,36.21218447,40.14705852,45.36173291,56.67298369
1828,winonoire,54.24837192,40.99135496,29.40513563,61.95808563,56.56756883
1829,lawrenceparkmusic,50.24998339,51.24272275,37.14074262,58.46566952,54.07717683
1830,douglasaldrichguitar,62.65254813,43.47969606,49.62841907,68.03955256,56.19129058
1831,jodifitakins,45.25712014,42.22440941,27.75964932,69.22271021,67.85102739
1832,melody,64.36351201,52.15256757,24.59152965,74.37675032,74.5702157
1833,johanna.de.vera,40.76666376,42.34660669,41.06791677,52.48539652,36.9886006
1834,krystalkincaid,62.73895817,52.11307625,35.85638569,56.80594479,65.78424324
1835,punkrockbowling,38.04637659,37.1740515,42.76180581,42.65282909,50.61094634
1836,beatbynordz,42.98060334,52.30816077,31.7347074,52.64401677,58.71328382
1837,ant_woodz,50.80344055,48.80384047,48.40011457,52.10077526,65.38499042
1838,trainwithkristen,48.09693666,38.23197462,38.97743657,43.37340338,37.64477607
1839,funsizecougar,44.15625048,57.28768324,46.82180116,50.8871386,63.64347865
1840,dayanaluxx_xo,45.47115195,52.40096766,26.89197033,62.26275467,58.31043793
1841,sahrodriguess1,46.80832082,39.04380471,22.43405489,62.66098988,60.63270315
1842,_prolificfitness,57.54637012,31.45472664,29.80500434,62.67085552,58.47843093
1843,everythingnamemes,51.00585428,42.28103161,34.63278094,50.25787658,47.58526248
1844,easy_budget,47.62841415,43.28796131,32.71725267,58.23709831,58.82437142
1845,flyhi33,52.60080233,39.85250054,40.9693714,64.7644529,61.31065586
1846,heatheryako,58.98073458,45.7143775,30.13925408,67.34089973,72.67742566
1847,mrs.caraamel,51.76132021,45.94129546,36.28912473,65.95158529,68.14082883
1848,regulators_hideout,56.36684618,44.10439338,27.26801308,65.91050291,72.55577529
1849,jucjuca,61.35313401,38.49903676,28.06783008,55.65622576,67.52448919
1850,lexiwestergard_design,52.10569246,52.19645852,31.94683523,59.15387918,57.99866325
1851,dirtyhoneyband,46.21986895,46.69333288,30.20171443,61.05718841,55.2845681
1852,watchthegrid,46.87119352,48.40465558,25.86848724,62.75368912,69.93241423
1853,ianhitsdrums,50.38768129,36.09406043,30.38600072,44.39649701,48.05736678
1854,djleanyc,48.78763234,41.16940563,24.22832362,54.77595612,50.76750719
1855,mini.human.survivor,52.78519673,56.73045994,39.26723021,47.00232852,66.2110236
1856,healthy_happy_worx,50.30586776,48.59914051,26.88904638,72.33431472,70.06046572
1857,shelby5fam,47.89220326,50.40443223,31.71471954,70.84756557,66.01746447
1858,blueyedcai,60.22723262,51.06120196,33.96707194,47.91230939,55.01696409
1859,irenkoperformance,31.20207586,34.8374009,26.01158928,45.51457788,40.47903673
1860,sunnymabrey,52.43615185,54.41001544,42.64467679,69.26659327,73.55964791
1861,femalepreneurs,57.15208766,44.65582897,29.32002755,53.93401173,78.10461865
1862,officialbyronscott,57.6758747,54.49490525,39.08424934,69.5168855,78.85727399
1863,stonedbynaturethebrand,31.27221511,38.51846093,36.64113893,39.27586476,59.16160322
1864,kiiraharper,29.67727589,38.57398988,23.98439313,47.39253806,43.73378719
1865,talitha_fit,52.93898522,42.29363051,26.92766886,58.28431815,65.27040232
1866,ifbbpro_ealieva,43.60186243,42.75557022,41.77388194,64.86768994,51.1554281
1867,hildalena,42.1116701,34.93047485,24.96318042,53.76491225,42.92208966
1868,deborahldrummond,55.51616799,64.02193142,36.06830422,44.84709803,53.15565286
1869,stephaniesulaiman,61.02658033,43.54001053,21.70369257,78.98485434,66.74612968
1870,janalew,31.48204495,37.99030376,41.58529248,46.57576346,35.12153031
1871,rachelmbuki,59.21415753,44.31923136,40.5354938,65.22360202,63.90387927
1872,skainotsky,65.04039333,44.1871167,30.5077489,70.13899236,55.97108514
1873,gabyduong,48.34710738,46.38297169,22.90852772,58.6238825,68.65612038
1874,jennifer__franco,40.8866046,45.35950862,40.75082465,37.1321935,54.13157267
1875,djstephfloss,53.1711506,47.94897641,38.74811375,59.21199028,67.34327843
1876,kathyana_castillo,28.61778813,37.89567287,22.70955131,43.89190762,44.427622
1877,gabyshairstudio,59.98578625,56.14502155,27.22962214,48.93899127,59.64337319
1878,klarafuchs,34.25712266,35.17743107,27.13155821,43.12492265,51.80335832
1879,psy_community_of_india,39.81605542,47.99491463,36.49947243,54.02663559,56.45262339
1880,social_beautyy,49.79343935,45.91707595,44.67455593,59.79725514,67.36029435
1881,koalatfashion,50.7222744,54.05638269,38.52270107,45.70031021,56.32964623
1882,joshuahibbard,52.00710571,56.25017091,32.38484899,61.66684111,51.43556834
1883,liftliketiff,64.43427472,41.93071003,29.45258855,64.17315877,68.680754
1884,deshaunchancy,58.94309814,43.8042324,27.85807888,66.60911889,59.66626397
1885,sarahpaciocco,64.89749472,41.61694841,29.96264824,65.84379325,77.68004889
1886,funniest_christian,48.38461421,43.81831352,61.18861251,37.88581968,47.62667642
1887,chadhollandmusic,55.26277777,53.6831463,37.40399166,60.94457496,67.03040936
1888,samueltabor,43.295137,40.81304826,33.49365809,59.51472507,61.15225354
1889,michellemoney,69.08784496,42.62489593,37.48555847,67.20122533,58.50576823
1890,lolee007,52.63088237,47.91973974,26.49344131,64.02631745,62.58776651
1891,top_3_pictures,43.81373428,37.4156277,28.82584805,53.81757351,47.57670076
1892,jadevenus,32.9631445,44.19058132,28.18897806,40.95813218,54.45559746
1893,sommykeshi,38.20487608,45.34736683,42.81485107,42.07616343,51.84490775
1894,jaysoni25,55.71922946,52.84593984,38.69198068,60.23231986,55.67226695
1895,thisisonyinye,56.82059298,46.90874448,37.65727718,70.05719484,58.17959382
1896,peezydakid1k,44.16775979,46.63645453,17.54606097,56.48367246,52.79821181
1897,black_list_photography_ny,40.40565051,40.9397702,33.71157134,41.85060313,39.39190772
1898,andriachapmanphotography,48.56724392,45.17448706,25.72595626,61.49843585,59.18503171
1899,iamkaitlina,55.98772283,40.12960502,41.15897944,62.79141006,63.92411154
1900,churchboutique,62.20670021,47.0097112,31.30593498,67.64488426,73.84058316
1901,rafaelreisoficial,38.17772391,34.7973109,16.46849761,58.7570139,48.39212867
1902,drewmillward,52.806154,48.08448168,42.75458828,42.28487088,49.9154391
1903,audrey.beaver1960,50.37137408,52.78827541,36.13131694,57.1221308,53.36663769
1904,kadenceannn,52.49710436,40.51316987,27.23452085,54.24179685,62.13412328
1905,ckarabetsos,55.09073248,44.56092443,43.07913691,46.60303778,56.08291511
1906,dmitebeats,53.36736827,40.8136735,35.36559888,64.97386915,57.52975175
1907,cartierlee,56.60312643,40.22737388,37.87596919,70.20333763,67.57522138
1908,pedramazad,30.0619035,37.7729011,26.72679421,48.37269354,40.89798512
1909,alyssabrookhu,65.43420462,45.22592072,26.44454056,61.06845737,58.92680872
1910,_wendyjlopez,31.59093302,39.52766967,30.40665091,48.69012098,53.17284756
1911,jeremylewisvegasrealtor,46.07236985,38.42995744,25.1976639,61.41014275,61.60795198
1912,monbondelight,58.98159656,42.68976298,33.22320768,56.48457177,59.03011919
1913,cg5beats,58.70352493,38.48369186,51.50589416,61.49209425,54.81267541
1914,sidje_yb,32.10567703,35.50462825,26.28121253,45.17278053,41.65223617
1915,andreacamaliche,34.0525401,53.44979414,41.2482575,39.08948505,50.2210625
1916,millennialindebt,51.28274705,38.76794727,24.58556906,56.3826054,71.12512336
1917,slimbarbiie,56.44235864,51.70813966,29.52597589,69.54064616,60.48980077
1918,igaralaise,46.02220157,34.49581115,28.35311799,48.66187954,52.07448118
1919,charmaine,63.29104796,42.54591663,34.48986194,70.31543908,57.61721047
1920,jayjessjessie_,48.40070294,53.27130755,27.61319737,67.33618574,58.79196916
1921,chandtisse,30.43545426,32.51565982,34.54189957,41.67453395,49.3905174
1922,kalliebeats,28.35328889,68.80412406,53.02041444,34.13396931,41.30675968
1923,joannypeguero,30.77993229,32.07732522,25.96882843,50.37154245,45.67168049
1924,litahustles,32.87062081,44.3130551,25.96992357,51.40085418,49.28871136
1925,photos_by_nikki2022,36.66677537,44.87787178,27.1216551,59.19208529,48.17691857
1926,roxybassmegan,45.42583677,44.69593177,18.07503086,53.38500628,63.73809618
1927,karencivil,50.10443073,50.37171842,26.27649509,50.37328716,62.39558681
1928,walkofftaylor,51.76130706,51.07010719,20.20707646,44.50373544,57.97774037
1929,emmy_angotti,35.2604528,34.04786151,30.09885834,47.90839473,44.72856878
1930,leahmckendrick,43.58218514,45.30422689,62.01355153,34.95063761,36.56192442
1931,instaworthyla,37.023203,39.7342378,26.09658936,61.7972796,49.60577169
1932,victorhabchy,30.03619042,30.85621972,40.60180283,40.88229906,31.70633557
1933,rojo_rodrigo_,37.02219463,41.86717859,34.70726631,44.23900941,40.76011066
1934,britdunlop,51.69317197,39.02929618,28.18190979,57.02252422,47.48761854
1935,joaniebean,53.52795419,55.59631194,36.81386122,59.07099102,70.81225164
1936,jennyjfitness,52.87113268,43.34821824,30.21270792,69.79485935,47.05411394
1937,indian_unplugged.in,38.37639849,45.52898077,25.4085577,56.62465787,60.52665561
1938,jaydanmusic,26.97981998,34.08660997,27.04446656,42.19258138,37.39033385
1939,kristina.sells.la,65.78212366,40.17527248,35.7015015,68.62089132,81.64473867
1940,telecineopcatherine,43.19447223,36.28717916,24.93612597,50.64286941,43.9837218
1941,srunsforcake,61.2875684,43.1568914,26.5300272,58.98411243,59.90754627
1942,karybritt,59.72972575,50.46895289,33.35251995,64.98623006,63.4328047
1943,chrisdahlan,45.90931344,45.44494501,28.35316905,46.96131631,63.77811183
1944,susyskloset,52.55175395,43.39182991,38.20630646,45.45460009,45.79080956
1945,woleoluyemico,48.13366787,39.76311727,55.153556,47.40825453,51.39339238
1946,owennmusic,40.06655996,42.30640777,24.72640943,59.99644676,52.63190969
1947,michaelmarich,56.79138642,58.83270311,29.54846067,61.76259437,73.64728622
1948,aron.musica,30.47947407,41.60342196,22.29644266,49.67022469,45.99380737
1949,cansineksi,28.05183918,35.05689304,26.0969839,44.18814209,38.41234191
1950,frankiedettori_,59.00120037,46.66434223,28.71935842,70.81764281,83.3292312
1951,thepoisonedcherry,30.345789,33.32631561,34.49392265,48.44393692,39.32527225
1952,steele1junkyard,76.98814927,41.13330881,43.92098319,70.24476721,83.81169337
1953,reineswart,33.48871269,38.65957112,33.18993718,43.4022486,42.8867194
1954,kimchi.and.collards,51.20627575,42.55717448,27.6847064,64.13919281,59.87526013
1955,endrinabenavides,33.15329367,40.19218765,21.640278,50.92783895,50.00851538
1956,__daniprecious,57.370907,51.82138537,35.59332739,52.78793131,63.42496321
1957,ashleym_jimenez_,31.45911611,34.82397364,25.71819116,42.1913684,47.69910731
1958,dainheer,50.3702917,51.47424816,23.99176914,57.5132485,56.535912
1959,lizlynnef,65.80229038,46.00017667,37.95129094,66.56104291,56.6121247
1960,vita_ventura_,63.18276208,38.17648336,32.28452668,54.34575195,64.86115868
1961,ebooze,48.08593196,38.96926296,46.12708382,47.55638496,49.79308891
1962,jonaysphotos,54.57235954,46.54622803,29.52226452,50.24839198,55.15765808
1963,frairegirl,43.8843379,36.70909331,32.83618656,51.28701541,54.58399403
1964,joseycooksey,38.41115628,41.34660302,39.5135788,37.70057574,47.54954862
1965,kimschlagfitness,36.69861045,50.04282189,64.65990882,42.54940503,40.52390248
1966,bettysblingthings,48.50702556,41.86640037,32.91639728,58.89548971,67.94919381
1967,dertyworkceo,49.53442952,45.92919165,22.61497593,60.22868788,62.10990482
1968,mrryanupchurch,53.75513821,37.0775826,31.3602168,63.11603622,58.91984837
1969,honeybadgerwo,46.52337587,49.21454197,49.52388097,42.803369,58.65844091
1970,dailysingoff,69.40487756,44.15551895,32.9637393,65.22603051,68.00514723
1971,katelazarski,53.56832107,38.51403079,29.45715076,64.45515019,53.4193168
1972,sophiekburgener,44.11222101,46.07840209,53.65918234,39.92069102,46.02724344
1973,thelionoficial,30.86269473,32.92024631,25.42392919,49.12807895,36.67875546
1974,psychicgiselle,43.61199173,58.92168589,38.64754669,65.30442903,51.16949532
1975,marigthegreat,55.07738019,52.14370367,39.69297121,68.56722631,63.10457155
1976,blakcomb,50.79362274,44.09836574,29.80540845,54.40217715,52.31203105
1977,jacktan_ahzhe,30.55591735,35.93363617,26.30823713,45.74647337,44.00217023
1978,damngoodcasting,46.47629652,58.59936867,42.19909232,53.43186225,59.97568033
1979,alessiazetaannunziata,41.40058037,56.34646838,35.62143004,59.80884028,57.04526603
1980,marziaamaranto,34.94327653,45.14667894,26.89141002,57.20018648,48.5739816
1981,amandaoliveirarosaoficial,40.82132813,37.09773906,23.05153821,63.56742527,50.24858964
1982,saria_touch,36.60559532,35.12460404,27.46555536,44.65869183,37.97135325
1983,quinnheiress,58.5018387,41.94179423,32.78571022,67.69799375,71.88220812
1984,elebody_,31.8975653,37.12510991,31.067583,46.7069193,41.40992716
1985,kerrisfitkitchen,45.62488906,40.12359187,25.3091063,61.17102482,45.14070349
1986,tina_pentagon,66.11522882,47.92434015,34.12837957,61.35673076,65.67142882
1987,benjaminfranklinboyd,55.50138219,59.93254572,31.59238854,64.14199998,63.22900843
1988,salil_lirah,42.88989656,33.40227494,27.85820029,60.59981342,62.30782917
1989,maddiepricee,44.73218366,50.77704397,40.2868934,48.78583915,59.76151424
1990,_emilymaee,43.74853154,46.26621854,29.96993056,69.85020517,66.68191032
1991,shampagneshann_ca,47.80589013,54.08243777,62.80074398,37.11354234,41.70437715
1992,jamesvictore,46.14561926,36.35135922,30.81807788,61.15330618,63.92855117
1993,oriyonmusicbyarijitsingh,50.82480152,52.12884847,39.35571176,56.44128985,62.31560203
1994,_katiekrause,59.52914279,43.50581422,30.65334714,59.43781309,66.07384928
1995,humann_hersheyy_,40.98567117,51.54258903,36.07318361,60.98735603,61.11281773
1996,yungmarvelous,31.16478297,43.81387363,71.19508027,34.27577454,36.71980807
1997,laurendominguez___,50.19592023,33.53711502,35.99106811,60.32884644,43.6783044
1998,macemilano,31.03076983,34.97704445,26.01472783,46.99632947,39.70329479
1999,avonlibaby,49.80025952,57.4602241,25.47976601,54.18695671,64.03036141
2000,rapandlyrics,41.77939677,43.19029517,51.42386815,33.27905527,40.65989945
2001,zzward,34.89712503,36.35087364,30.7339264,57.1233254,47.47692337
2002,levisproductions,42.19932289,36.23108359,25.76165523,35.35784035,47.59876387
2003,raafat_alhayek7,36.23987469,42.95637451,31.82576832,45.56277413,43.45820421
2004,hassijanjua92,55.47241545,48.80659292,44.08896731,64.20424029,66.22226844
2005,iammechelle_necole,46.90758732,42.57770668,19.98425989,62.04250847,62.97298019
2006,net_in_town,36.28570706,37.63661161,28.10712015,42.6976344,39.32076419
2007,the.old.barn,62.2108486,53.21707181,29.39027738,57.49728707,50.45085124
2008,matttralli5,37.02793194,39.39480683,30.91170083,48.05963393,40.45805929
2009,skyleractionjackson,43.0029446,39.21026845,31.93777314,45.19997504,44.00947137
2010,megbeebee,39.22083295,42.69827148,30.86934156,47.83115142,43.45401507
2011,suzanne.oudehengel,47.40526292,40.86011676,31.90952324,45.18081244,52.86868115
2012,michellesashacustomart,43.06017321,52.76257935,20.24252409,52.32364129,63.13835872
2013,lynnaquaheart,70.04191654,40.25469589,46.28088391,56.7912148,64.70582132
2014,pamchristiann,50.56433707,47.35633865,21.80102342,53.26485965,49.32184072
2015,charlottecr8s,36.4777821,37.22822888,27.43764036,61.00493683,52.0315632
2016,lo_mcleod,36.39610236,32.01423622,45.33693793,29.5876711,29.26894079
2017,museummammy,64.81057103,61.50272874,36.16906771,64.39401992,74.10161874
2018,mccurdy.shannon,41.22364808,45.66168936,29.96407421,43.46239826,57.82889069
2019,weareseaforth,66.48937249,51.49835429,37.01957991,64.26631015,72.74808714
2020,msashleyraymond,53.77292469,47.63567739,38.47420352,59.4667842,68.10294781
2021,moreno_merlo,32.89844924,36.89626026,22.55741628,47.50388091,42.02607409
2022,kurtrawlinsfitness,43.14905555,38.65447804,45.16123453,44.08640049,43.93846053
2023,carolynrodriguez,48.25331063,45.90147085,26.37737317,61.87555062,54.19123277
2024,awelives,51.85430414,56.29018345,37.09383702,59.66323565,54.09242393
2025,gofetchgretch,51.66823346,36.52695689,53.84872514,47.40361514,45.36111214
2026,believeinf8te,44.84348079,69.13831418,31.57313781,64.60318536,68.18032063
2027,bibisbusy,52.16973839,58.2239184,28.54989844,52.67578399,55.46744854
2028,melissaxmaria,39.63373295,48.96946442,44.12798935,33.70026281,45.37643645
2029,janjanjanchin,59.77047103,40.49671215,17.87346065,69.68420009,56.03436426
2030,viewsfromthe_sith,56.36399141,48.6005828,43.3889243,52.70876371,57.26368823
2031,nate_willis24,27.96798258,30.25407296,32.2596329,49.71343551,41.76528707
2032,itsmarieeee,61.61534328,50.0888169,30.07784564,62.98638555,64.44878397
2033,officialwambuingugi,50.73215323,45.82604515,28.32584953,63.59912676,57.83388982
2034,wallychamp15,37.46112909,43.56954206,27.73956164,46.0727635,48.3027273
2035,pats_gym,56.69251502,41.08500636,32.34405206,68.11539427,65.75250711
2036,nccalligraphy,61.08314388,51.66469838,33.39829734,66.54126197,66.2329173
2037,athleteremedy,39.63226158,46.96971719,49.26772936,53.65113424,49.37626022
2038,mikekarpenko,45.42769998,45.38152804,38.06922915,45.74421987,49.80027293
2039,brashellsantos,36.77802034,38.40028109,22.68639507,55.41699729,49.17135228
2040,irollbrands,46.07417931,43.67553192,35.07663729,64.61627125,68.87462855
2041,7figurebossacademy,54.33792322,46.05171082,35.88318914,46.16559665,52.76228589
2042,c_mo7,44.16233251,46.294589,32.43508875,56.72045845,57.97391332
2043,carolyncarreno,53.80013322,55.94127301,31.07633797,60.7451113,62.2026451
2044,workstrivegrind,30.28753982,31.58638622,25.91493677,46.65426618,38.23598832
2045,stormfit,35.81264747,43.18022919,44.76948765,35.98022537,49.80512346
2046,dinos_vault,54.85029713,50.1421186,31.78982204,62.37060214,52.27931201
2047,thefunnelbar,67.20164077,41.29186621,38.58453664,64.39663082,72.40811039
2048,wheretheoneis,59.4688282,55.38166443,33.73054184,53.95900741,71.87036777
2049,djmissgem,31.01081084,41.12130334,26.00962401,41.16394795,45.36078166
2050,henribstyles,52.04863056,62.83349421,33.94606378,64.45892907,53.3977627
2051,parlonbeautyllc,39.02408732,49.57474651,47.233654,47.54616011,67.92373899
2052,ericaworzel,53.51800931,42.30949818,30.70238291,72.00430235,67.27386711
2053,tenorfabiano,47.48335945,40.6962161,25.34325916,59.10574608,63.02683985
2054,sarahtjulandercom,30.99208782,37.57946971,23.4022859,46.09465626,43.67786579
2055,thirdcirclebook,47.48686897,49.8206028,58.53944823,32.10506875,46.87564936
2056,brwnpaperdolli,47.36205998,40.02909636,23.73549886,54.09191266,51.32193071
2057,muradskills,45.32490194,44.56889494,26.93704747,54.35060323,64.55879845
2058,laurenbrookswellness,60.06277418,44.97779761,35.31552811,62.49590372,57.77481963
2059,stressmedown,56.77561042,53.7952918,39.77352169,55.86538049,60.58682348
2060,yvelinedossous_,51.62167432,40.80918578,29.00486272,63.69398042,58.6790654
